date,actual,gru_baseline_42,lstm_baseline_42,tcn_baseline_42,transformer_baseline_42,gru_baseline_73,lstm_baseline_73,tcn_baseline_73,transformer_baseline_73,gru_baseline_1234,lstm_baseline_1234,tcn_baseline_1234,transformer_baseline_1234,gru_baseline_31415,lstm_baseline_31415,tcn_baseline_31415,transformer_baseline_31415,gru_baseline_271828183,lstm_baseline_271828183,tcn_baseline_271828183,transformer_baseline_271828183,gru_rs_42,lstm_rs_42,tcn_rs_42,transformer_rs_42,gru_rs_73,lstm_rs_73,tcn_rs_73,transformer_rs_73,gru_rs_1234,lstm_rs_1234,tcn_rs_1234,transformer_rs_1234,gru_rs_31415,lstm_rs_31415,tcn_rs_31415,transformer_rs_31415,gru_rs_271828183,lstm_rs_271828183,tcn_rs_271828183,transformer_rs_271828183,gru_optuna_42,lstm_optuna_42,tcn_optuna_42,transformer_optuna_42,gru_optuna_73,lstm_optuna_73,tcn_optuna_73,transformer_optuna_73,gru_optuna_1234,lstm_optuna_1234,tcn_optuna_1234,transformer_optuna_1234,gru_optuna_31415,lstm_optuna_31415,tcn_optuna_31415,transformer_optuna_31415,gru_optuna_271828183,lstm_optuna_271828183,tcn_optuna_271828183,transformer_optuna_271828183
10/24/2024,7716.548828,7449.955,6710.402,7713.2217,6885.2026,7524.0015,7275.0054,7718.141,6994.2056,7446.4023,7303.1074,7720.4756,6890.662,7407.621,6920.423,7107.3994,6906.909,7053.4277,7127.3438,7757.952,6956.786,7428.7188,7460.1714,7028.417,7339.843,7538.3926,7509.5674,7729.944,7031.486,7408.2183,6801.5396,7722.7485,7223.1567,7527.693,7588.745,7591.24,7065.3027,7496.963,7388.261,7765.903,7247.829,7547.8257,7491.925,7706.7725,7129.4424,7539.6406,7392.8213,7762.9683,6865.743,7586.194,7519.2305,7751.0376,6945.054,7578.3306,7381.136,7776.807,6973.1353,7595.948,7489.8203,7833.1816,7181.875
10/25/2024,7694.660156,7426.393,6708.99,7648.6333,6871.7905,7493.3735,7274.9146,7661.871,6983.3354,7429.8604,7279.1777,7656.0615,6879.583,7386.576,6926.6533,7103.2563,6896.922,7054.5405,7119.533,7689.1514,6954.29,7371.078,7437.3657,7026.0815,7308.8584,7518.814,7504.313,7664.764,7024.5015,7404.7256,6806.3823,7662.688,7187.199,7488.735,7559.2866,7532.784,7056.9526,7456.7153,7381.776,7700.5063,7222.2183,7513.3438,7469.2114,7642.719,7099.305,7506.6978,7389.628,7695.7817,6864.1787,7549.0156,7499.428,7686.16,6935.9556,7540.005,7355.041,7711.8486,6973.0063,7581.4927,7456.0776,7768.781,7176.4033
10/26/2024,7694.660156,7405.1714,6707.739,7630.9316,6863.98,7472.2627,7272.408,7638.4316,6966.626,7412.32,7267.296,7635.14,6874.1313,7370.468,6929.0264,7093.0464,6889.692,7048.9365,7116.05,7664.2827,6954.302,7356.9116,7423.0454,7009.158,7295.269,7496.437,7497.1865,7640.137,7020.802,7395.1704,6799.3276,7637.1934,7169.358,7453.0576,7538.735,7508.558,7048.5073,7425.9565,7372.784,7681.067,7204.6943,7494.731,7450.111,7618.41,7088.4077,7483.6646,7379.7153,7673.275,6850.54,7515.5693,7481.4463,7662.0273,6926.1143,7515.652,7339.6914,7687.082,6958.4565,7562.3037,7438.336,7747.9062,7173.244
10/27/2024,7694.660156,7397.629,6706.434,7630.3315,6865.1523,7470.2163,7267.3975,7638.7676,6968.77,7405.1973,7259.8843,7634.861,6878.076,7361.9463,6931.262,7083.9585,6889.747,7043.133,7111.174,7661.5566,6955.282,7360.0566,7415.1187,7007.684,7293.077,7483.3003,7488.447,7640.261,7017.6743,7387.9194,6797.0854,7637.4727,7168.9624,7463.5166,7528.313,7508.895,7048.8477,7426.1914,7366.803,7680.771,7200.0615,7491.9746,7442.307,7618.4795,7085.7397,7487.6865,7372.0835,7673.438,6849.4043,7519.9585,7471.256,7663.103,6925.956,7516.916,7334.77,7688.8154,6956.7666,7552.817,7428.549,7748.272,7174.485
10/28/2024,7634.630859,7395.5186,6706.5137,7632.5093,6866.8164,7469.0776,7265.312,7640.495,6970.4995,7402.7617,7256.9263,7637.3525,6881.0806,7358.7095,6933.136,7086.6255,6889.3857,7039.1104,7108.8643,7660.296,6956.8906,7360.3047,7411.476,7005.7036,7292.924,7479.625,7481.515,7640.701,7021.9736,7383.9473,6796.606,7639.0474,7168.8843,7462.6523,7525.191,7509.3203,7048.7847,7428.9946,7363.1123,7679.541,7198.5156,7495.854,7440.6406,7618.935,7084.381,7485.56,7367.3794,7673.672,6848.3135,7520.8457,7467.8486,7662.81,6927.3647,7516.978,7333.3335,7688.161,6956.6475,7549.8706,7425.506,7749.266,7176.6084
10/29/2024,7606.600098,7366.1196,6700.815,7574.534,6834.166,7431.1006,7251.9165,7592.383,6928.228,7382.163,7223.8643,7580.944,6855.058,7335.7812,6921.9326,7094.452,6862.7603,7022.34,7092.1646,7608.347,6932.1304,7310.2783,7375.1772,6986.738,7247.741,7466.179,7466.645,7587.6797,6996.278,7374.2954,6776.769,7585.4053,7116.805,7416.321,7490.5645,7453.4194,7025.476,7384.9546,7345.7446,7620.084,7161.8784,7447.3447,7406.54,7562.753,7050.8706,7434.482,7346.5303,7615.6885,6829.0947,7472.5806,7442.0493,7603.017,6900.062,7470.88,7285.8467,7634.358,6945.1675,7527.974,7384.0835,7690.6104,7159.834
10/30/2024,7569.850098,7343.9346,6694.65,7544.633,6829.093,7401.139,7239.5005,7566.0073,6916.379,7364.3564,7204.234,7552.0063,6841.9424,7308.435,6907.964,7099.507,6846.3457,7007.5405,7077.807,7577.313,6926.0957,7284.9565,7352.3013,6978.782,7229.327,7438.459,7450.5303,7557.433,6984.518,7357.1406,6763.152,7557.5327,7095.974,7378.3955,7463.9233,7425.5815,7014.1943,7348.357,7331.329,7591.578,7142.1455,7427.1733,7379.3335,7531.9224,7032.867,7409.9033,7329.344,7587.722,6821.246,7442.6978,7416.4634,7569.41,6882.793,7437.597,7265.566,7605.649,6939.5146,7502.8936,7358.121,7666.568,7147.021
10/31/2024,7574.019043,7316.936,6688.691,7501.6963,6823.2783,7368.2847,7215.7344,7525.981,6907.172,7346.1074,7175.332,7506.633,6834.6816,7277.8857,6886.034,7094.1304,6839.808,6986.7583,7059.6177,7540.1484,6923.026,7245.3203,7328.8315,6959.029,7201.9473,7393.9507,7428.434,7520.9126,6975.629,7330.976,6748.187,7519.6445,7081.4897,7344.4116,7431.593,7387.771,7007.428,7315.7905,7315.4443,7550.3286,7120.5522,7381.55,7352.541,7492.5415,7023.4463,7372.5786,7306.198,7551.6855,6817.3296,7412.519,7386.6973,7532.4604,6866.859,7399.9106,7249.547,7568.0986,6928.322,7470.6133,7334.1274,7629.117,7139.063
11/1/2024,7505.256836,7306.3066,6681.481,7497.1147,6830.198,7361.013,7200.869,7519.869,6912.053,7335.5654,7170.2036,7502.8286,6843.892,7266.716,6868.1,7068.9727,6843.1904,6972.981,7051.9854,7542.385,6926.175,7254.751,7322.445,6939.5356,7197.657,7366.3257,7412.5225,7523.6514,6970.7954,7305.946,6737.531,7518.4995,7092.4478,7339.028,7424.012,7387.5107,7006.257,7307.6606,7306.1675,7548.5186,7119.563,7379.2593,7343.6,7492.5176,7031.3164,7369.805,7285.156,7554.624,6808.1143,7403.2896,7372.4526,7535.4956,6865.293,7392.97,7251.2095,7568.607,6915.879,7447.8105,7332.7197,7625.556,7142.0674
11/2/2024,7505.256836,7284.808,6686.128,7452.152,6820.405,7345.926,7194.619,7467.8525,6907.9634,7313.4614,7156.8813,7459.5815,6836.712,7258.388,6868.8105,7028.834,6841.4463,6968.271,7040.7495,7498.2124,6921.977,7241.722,7302.5317,6931.029,7182.7197,7347.9395,7397.8066,7468.8203,6955.7593,7282.4595,6742.4546,7465.5483,7065.6895,7328.197,7407.9253,7344.7456,6986.7603,7285.9165,7292.305,7493.205,7102.1626,7376.886,7332.963,7442.712,7010.6685,7356.7324,7273.607,7490.952,6807.3857,7373.478,7352.838,7477.505,6858.6807,7386.317,7224.6226,7507.099,6908.699,7418.96,7308.0527,7559.688,7133.519
11/3/2024,7505.256836,7275.642,6686.834,7451.466,6819.5825,7335.234,7185.8154,7467.2217,6908.2495,7299.791,7150.576,7459.683,6838.182,7249.005,6868.8057,7022.866,6842.05,6959.2593,7033.3022,7498.3296,6920.9775,7220.9395,7294.816,6931.991,7179.492,7335.882,7386.466,7468.828,6956.7935,7265.7666,6744.184,7465.121,7063.5024,7313.334,7397.067,7344.3613,6984.2207,7276.347,7284.4897,7490.8135,7101.6943,7359,7326.442,7442.378,7008.2944,7337.3896,7261.8164,7490.885,6806.013,7367.0522,7341.653,7477.9414,6856.4634,7373.6787,7217.911,7506.6343,6905.4907,7404.93,7296.5366,7559.701,7129.273
11/4/2024,7479.50293,7270.955,6686.1196,7449.9487,6818.731,7330.551,7179.4097,7464.74,6908.509,7292.107,7147.5625,7456.332,6837.9575,7243.461,6868.5166,7028.6606,6843.47,6950.7305,7028.087,7494.072,6921.3057,7225.1084,7292.374,6929.723,7177.5273,7329.94,7377.718,7468.365,6953.662,7254.6934,6742.757,7464.264,7062.273,7313.3574,7393.369,7342.4604,6981.9478,7273.947,7279.488,7490.9536,7103.8774,7355.6245,7323.0005,7441.6177,7008.1187,7339.188,7253.3047,7490.7666,6804.441,7363.4004,7336.897,7478.521,6854.8613,7370.645,7214.881,7507.464,6904.023,7398.7837,7292.4497,7559.8066,7127.0327
11/5/2024,7491.931152,7254.725,6679.0464,7428.034,6807.869,7312.4453,7171.903,7438.7227,6893.6714,7276.2925,7132.2285,7430.957,6830.676,7232.5005,6867.455,7027.349,6833.8057,6941.7837,7023.6987,7464.966,6910.088,7202.2144,7276.069,6915.87,7155.0493,7322.495,7368.1,7442.3433,6938.8027,7243.828,6733.106,7437.538,7043.0796,7292.587,7376.7944,7317.5996,6967.786,7251.174,7268.4136,7468.522,7091.824,7335.2354,7303.8657,7414.57,6995.3467,7314.3594,7237.473,7465.2383,6787.701,7340.495,7323.265,7452.139,6836.2603,7354.8574,7192.909,7481.1445,6893.9297,7386.9727,7272.3228,7535.3,7117.3286
11/6/2024,7383.868164,7253.1333,6666.838,7434.786,6804.3223,7316.296,7155.456,7444.9453,6883.5635,7266.103,7116.816,7436.538,6820.6426,7228.6924,6867.462,7034.264,6831.709,6936.568,7015.2324,7473.1904,6897.093,7215.192,7258.4575,6919.629,7148.665,7321.312,7359.012,7451.6567,6943.982,7241.0967,6716.9595,7449.3555,7040.472,7296.4546,7362.5244,7327.064,6966.2534,7257.5586,7256.9272,7480.735,7095.3945,7346.574,7287.3086,7422.681,6988.328,7320.5127,7229.412,7475.1826,6782.899,7346.71,7319.544,7460.682,6832.067,7363.735,7176.561,7491.657,6892.6367,7388.2905,7252.9775,7548.369,7110.273
11/7/2024,7243.859863,7205.6772,6659.3994,7341.425,6748.6484,7249.62,7124.162,7365.601,6822.844,7239.957,7058.6377,7348.8794,6772.5186,7178.3516,6844.8047,7047.876,6794.703,6904.6313,6982.4688,7404.6577,6866.3447,7128.479,7192.023,6895.4,7088.653,7276.8164,7331.995,7360.528,6886.4136,7222.6313,6700.2344,7355.982,6967.631,7216.856,7288.319,7236.324,6941.3516,7191.503,7223.686,7367.606,7031.4204,7268.382,7223.811,7327.1865,6945.177,7241.2563,7200.133,7372.715,6786.0234,7255.5947,7266.2812,7351.914,6789.0474,7261.5693,7105.5654,7395.098,6893.399,7343.8555,7179.0625,7444.0376,7066.8037
11/8/2024,7287.190918,7125.1953,6644.4375,7215.413,6712.859,7159.839,7077.0225,7240.8267,6773.4917,7172.5786,6983.27,7217.4087,6727.6646,7105.749,6813.9263,7014.114,6762.043,6868.667,6947.395,7263.3984,6832.18,7022.3184,7114.2905,6858.7144,7005.316,7194.7026,7292.779,7226.8486,6829.009,7178.9775,6671.5557,7226.116,6892.6387,7093.0405,7193.9624,7115.338,6880.4253,7061.378,7171.7036,7234.1187,6955.9136,7161.871,7143.06,7194.9927,6879.326,7129.0073,7157.5615,7234.91,6769.5522,7141.9604,7192.648,7216.1074,6746.1787,7154.7944,7030.5547,7254.6826,6872.4585,7265.998,7087.4893,7310.0566,7024.97
11/9/2024,7287.190918,7105.6274,6637.522,7246.8735,6721.892,7151.756,7045.823,7269.1445,6794.334,7158.4355,6979.3774,7250.172,6738.652,7070.9766,6788.466,7016.159,6776.9897,6846.6685,6928.3022,7313.0015,6848.1025,7052.89,7101.2114,6861.949,7023.336,7136.4014,7261.3447,7265.003,6840.7134,7137.7363,6669.4673,7262.023,6925.381,7109.2417,7170.1387,7154.645,6893.809,7064.413,7150.4697,7269.1265,6973.786,7175.9893,7126.082,7231.9033,6900.0654,7159.3926,7128.8633,7275.7935,6789.257,7150.0703,7158.052,7257.129,6760.2827,7145.912,7048.4897,7294.9355,6882.73,7221.6914,7078.211,7350.2114,7033.078
11/10/2024,7287.190918,7099.2485,6633.089,7243.3047,6716.822,7148.8145,7033.736,7265.5107,6792.7734,7149.3135,6978.0845,7247.762,6735.6304,7055.5815,6768.422,7012.9077,6775.483,6830.5205,6918.189,7314.805,6847.4375,7050.5635,7096.0557,6842.354,7024.4062,7121.5127,7238.8613,7264.7793,6840.792,7106.9487,6665.6313,7261.565,6925.0444,7119.983,7169.085,7154.024,6890.697,7073.2407,7138.0806,7268.112,6976.838,7167.642,7130.887,7231.4453,6895.985,7151.8774,7103.014,7275.5728,6787.639,7158.3657,7144.503,7257.48,6760.698,7150.77,7052.08,7293.697,6883.736,7199.7915,7079.915,7350.5137,7029.9673
11/11/2024,7266.459961,7099.055,6628.3633,7242.5723,6715.294,7149.11,7027.6396,7270.4805,6789.488,7143.888,6976.831,7251.2964,6734.8145,7047.644,6751.2715,7023.392,6772.17,6816.551,6912.899,7317.8203,6844.3315,7049.9385,7089.816,6838.2417,7027.8784,7123.7227,7221.592,7265.514,6845.7183,7087.8223,6668.824,7264.2676,6925.3545,7117.777,7169.389,7157.098,6888.367,7077.8237,7133.0786,7266.4927,6981.568,7178.384,7131.3774,7233.1167,6890.5054,7159.4863,7084.72,7276.4175,6788.447,7166.834,7138.904,7258.47,6762.343,7155.201,7050.508,7297.747,6887.58,7194.4893,7077.448,7352.475,7025.9937
11/12/2024,7321.98584,7089.1206,6624.389,7226.8555,6707.717,7141.746,7018.947,7266.883,6782.534,7139.677,6967.7036,7242.936,6731.4336,7034.2065,6727.402,7037.665,6765.51,6798.041,6902.367,7313.5273,6836.756,7042.5425,7068.8965,6838.4014,7022.958,7121.5283,7204.1885,7253.8374,6837.1396,7075.7476,6680.8945,7255.103,6913.6733,7111.908,7157.108,7149.6025,6887.8003,7070.794,7127.9043,7243.1797,6974.6177,7170.988,7120.872,7222.009,6878.97,7152.722,7069.3647,7259.319,6798.28,7161.483,7125.353,7242.974,6763.8384,7138.7026,7036.694,7290.0176,6901.0483,7190.19,7060.2617,7335.787,7022.293
11/13/2024,7308.670898,7098.54,6622.947,7274.2275,6712.74,7149.7915,7025.6523,7304.7217,6790.991,7153.2876,6991.617,7282.216,6738.281,7036.443,6704.8477,7033.9126,6764.8984,6797.2656,6912.129,7359.297,6851.3813,7077.16,7095.4546,6831.161,7042.5234,7121.3843,7201.066,7299.5537,6855.261,7065.966,6691.1797,7295.8203,6940.1313,7122.675,7183.799,7188.866,6895.7144,7091.3936,7140.5503,7298.2173,6996.3525,7194.609,7138.427,7265.575,6900.651,7169.352,7058.985,7314.434,6790.9507,7192.8823,7135.594,7293.082,6771.3403,7167.099,7069.8726,7342.945,6903.166,7191.931,7092.874,7389.571,7028.3447
11/14/2024,7214.561035,7100.781,6622.773,7267.9556,6711.075,7162.1455,7027.3193,7295.2324,6791.0874,7151.7886,6996.0513,7277.9253,6737.0225,7039.9976,6692.625,7023.0747,6763.538,6789.1533,6916.486,7355.295,6850.3237,7080.1655,7101.564,6829.1196,7050.5728,7123.472,7197.3633,7290.058,6852.873,7060.834,6703.3096,7288.516,6937.9834,7145.2793,7198.551,7184.883,6897.3506,7101.0913,7148.335,7286.4927,6996.9937,7210.9307,7153.9395,7259.53,6898.5405,7184.3237,7056.68,7303.454,6791.077,7210.558,7144.813,7285.38,6778.0454,7192.5474,7070.0234,7334.291,6907.275,7197.547,7100.049,7378.386,7026.986
11/15/2024,7161.257813,7057.4424,6627.562,7188.69,6669.6406,7106.1606,7017.6455,7211.301,6753.2603,7121.9604,6966.6963,7195.1943,6706.0205,7013.538,6671.4263,6983.1353,6730.5073,6770.1553,6904.789,7272.989,6828.2104,7003.3584,7084.147,6799.615,7005.8604,7093.927,7186.4023,7205.4707,6795.7495,7041.15,6700.997,7201.131,6882.503,7076.4624,7174.7827,7098.8677,6863.5464,7032.3286,7136.4473,7206.7334,6941.17,7141.4053,7131.0273,7175.4805,6864.3804,7105.581,7040.242,7214.4346,6773.459,7138.9634,7123.29,7200.495,6756.052,7134.765,7024.9067,7244.253,6882.855,7164.2915,7068.101,7284.5396,7000.343
11/16/2024,7161.257813,7021.7344,6627.609,7137.904,6648.418,7063.4814,6998.8823,7168.0195,6728.663,7086.39,6939.875,7147.013,6690.433,6975.141,6645.194,6978.211,6704.9316,6738.4644,6884.9795,7222.3423,6814.6196,6952.891,7051.0415,6782.857,6981.2856,7056.602,7168.0054,7157.618,6769.4824,7017.1743,6697.106,7157.952,6852.1143,7029.215,7139.8203,7052.144,6844.335,6978.2065,7119.8755,7151.7344,6901.0044,7107.7715,7099.1416,7128.4795,6835.664,7070.9277,7020.704,7163.599,6766.9,7098.7847,7089.7383,7150.6343,6739.076,7083.204,6987.628,7193.572,6871.316,7132.2144,7029.029,7232.6274,6976.2827
11/17/2024,7161.257813,7004.1626,6629.685,7141.89,6642.8726,7052.2363,6982.0454,7167.82,6727.471,7067.45,6929.777,7150.579,6686.8745,6961.5054,6627.1006,6985.4375,6704.0776,6717.653,6872.227,7224.8657,6813.2812,6966.341,7038.5464,6782.3975,6976.1006,7031.3574,7153.815,7157.2905,6771.378,6997.617,6689.349,7158.2505,6852.354,7027.683,7128.6855,7051.236,6839.0083,6973.3486,7109.184,7152.5166,6893.7036,7098.7764,7085.516,7128.216,6831.134,7062.4136,7007.6323,7163.396,6764.6323,7094.978,7071.6333,7150.924,6735.6104,7081.5493,6980.365,7194.773,6865.083,7113.5444,7015.107,7232.4644,6970.843
11/18/2024,7134.276855,6994.217,6631.2363,7142.3286,6638.5474,7048.303,6970.2373,7166.94,6727.656,7056.5024,6925.022,7145.6924,6683.0693,6956.0996,6616.2266,6977.287,6703.842,6703.55,6863.8315,7224.0073,6808.4126,6960.125,7034.6973,6778.1274,6974.2773,7018.592,7144.08,7156.726,6772.221,6983.577,6683.7197,7157.961,6851.2046,7029.5894,7127.3716,7050.0903,6837.447,6974.0205,7102.6597,7151.2017,6890.766,7096.473,7084.599,7127.66,6828.666,7057.669,6999.463,7163.284,6762.1934,7092.6226,7064.341,7152.0293,6733.897,7083.3867,6977.4326,7192.859,6861.3926,7103.1104,7010.9814,7231.725,6966.5273
11/19/2024,7195.714844,6980.1665,6631.2646,7123.5728,6624.82,7041.878,6957.349,7149.35,6717.317,7035.665,6916.3496,7128.969,6667.1636,6947.834,6607.551,6955.1523,6691.718,6690.382,6855.102,7190.3726,6798.389,6950.676,7022.5312,6764.5513,6964.4307,7013.3247,7135.6724,7133.15,6763.097,6972.675,6681.019,7139.294,6827.513,7022.1885,7120.9536,7026.6074,6822.7104,6964.684,7093.854,7133.3135,6878.925,7095.0728,7078.2134,7108.508,6802.7827,7047.992,6993.395,7138.65,6757.045,7084.1797,7058.464,7131.946,6727.851,7085.7954,6962.7354,7169.8496,6849.2803,7093.7617,6997.093,7210.707,6955.247
11/20/2024,7180.334961,6992.5425,6630.606,7176.3057,6639.978,7064.5737,6954.275,7198.197,6742.2373,7043.7007,6933.251,7179.69,6682.9526,6957.5854,6607.46,6969.2266,6708.9697,6686.714,6860.2227,7243.013,6814.239,6985.23,7033.0366,6781.515,6991.9897,7026.3125,7135.391,7185.6533,6799.3086,6974.6323,6686.502,7193.4497,6855.82,7052.217,7137.8667,7077.933,6844.832,6995.1113,7100.809,7192.1914,6912.34,7121.7783,7087.416,7160.57,6823.567,7077.2993,6997.378,7196.7095,6765.251,7116.481,7070.5938,7189.9844,6741.246,7104.9883,6986.5195,7228.0356,6859.4365,7108.0513,7012.6934,7273.4688,6968.86
11/21/2024,7140.912109,6990.1187,6629.6787,7162.4097,6626.0913,7058.6406,6951.8286,7187.905,6725.979,7042.334,6930.05,7168.9478,6673.4375,6956.481,6603.257,6967.323,6698.6646,6679.105,6863.3447,7234.574,6805.264,6977.677,7029.3345,6770.099,6988.451,7031.446,7134.8726,7172.331,6793.061,6976.682,6687.5176,7180.027,6845.0903,7045.9546,7136.1274,7063.051,6838.6836,6993.114,7100.5337,7171.927,6906.3696,7111.492,7086.295,7147.293,6813.0684,7068.3276,6995.532,7181.712,6760.0996,7107.8203,7073.0103,7172.57,6736.5474,7095.9766,6979.415,7213.5576,6856.393,7110.6763,7010.5767,7257.963,6957.8706
11/22/2024,7195.564941,6975.5767,6631.4697,7138.257,6606.464,7042.038,6948.5693,7170.101,6707.247,7032.6313,6917.0107,7151.046,6659.0186,6945.2617,6597.867,6971.222,6679.4053,6668.601,6860.659,7212.3496,6787.4272,6966.0405,7012.029,6766.1597,6973.656,7028.441,7129.5903,7144.6313,6778.766,6975.134,6691.515,7152.7964,6822.367,7033.509,7121.2515,7037.923,6818.3306,6976.4,7094.8794,7133.113,6888.447,7111.392,7073.952,7122.751,6788.6777,7059.0938,6987.57,7147.329,6754.2783,7096.0376,7061.797,7138.9795,6729.605,7086.972,6957.1064,7185.56,6852.1567,7099.5474,6991.571,7222.3906,6940.6553
11/23/2024,7195.564941,6996.178,6648.49,7187.52,6616.8735,7069.5356,6949.0215,7227.9883,6738.335,7052.69,6939.927,7206.6523,6677.0635,6958.74,6589.9526,6980.5527,6700.9546,6652.465,6859.7603,7269.1177,6807.918,7007.977,7045.0186,6799.3726,7005.8384,7041.4478,7136.034,7204.2593,6812.226,6981.726,6702.3086,7210.907,6858.0264,7070.793,7153.2617,7087.5547,6838.453,7014.5366,7113.479,7186.016,6913.062,7138.3853,7118.1733,7184.105,6805.9688,7088.305,7000.3174,7203.683,6779.9507,7143.6157,7083.2256,7200.091,6758.2207,7117.213,7001.431,7243.898,6866.616,7109.247,7028.2773,7277.072,6954.6855
11/24/2024,7195.564941,6996.5903,6657.646,7187.865,6613.0825,7069.934,6952.485,7223.8857,6738.5615,7055.724,6948.2227,7205.8936,6672.957,6966.7095,6584.68,6973.212,6702.7217,6646.9546,6862.403,7269.6235,6804.5557,6992.7437,7056.409,6797.2393,7009.2896,7051.3223,7142.8716,7203.6387,6814.0635,6985.348,6704.5527,7208.6196,6858.794,7063.1343,7169.464,7085.5776,6837.1455,7011.289,7123.752,7188.991,6914.736,7126.9424,7128.1436,7183.307,6807.29,7081.2725,7008.735,7203.4043,6779.1865,7128.8174,7095.294,7201.0107,6762.153,7116.154,7003.5327,7242.5474,6865.86,7114.2236,7041.521,7275.973,6955.765
11/25/2024,7314.10791,6994.245,6662.9043,7189.2397,6609.2124,7067.1255,6953.6836,7225.827,6738.8584,7052.45,6950.3794,7205.617,6667.9404,6968.2495,6581.024,6993.5347,6702.5933,6642.568,6863.652,7271.247,6800.571,6995.049,7059.0073,6800.6436,7009.978,7052.7485,7148.1514,7203.5405,6817.2974,6986.47,6706.278,7208.417,6857.6313,7068.2173,7174.5986,7085.8403,6835.6714,7006.6685,7130.5576,7187.677,6914.2056,7130.754,7130.4355,7183.504,6807.1904,7083.025,7014.425,7203.59,6778.9355,7127.761,7099.374,7200.817,6764.3486,7113.2524,7003.3525,7244.086,6866.654,7115.8335,7043.3438,7275.71,6954.929
11/26/2024,7245.888184,7041.4053,6672.073,7292.144,6639.1455,7125.874,6972.491,7327.813,6784.416,7088.2134,6989.6646,7308.7075,6700.8604,7014.6465,6593.056,6999.8535,6743.7935,6659.3486,6878.786,7379.3022,6824.0576,7084.32,7107.2065,6843.943,7049.572,7091.103,7171.022,7316.676,6869.315,7003.353,6708.3853,7315.246,6922.8057,7147.31,7231.7744,7187.3193,6863.9277,7083.492,7158.164,7298.5283,6959.8525,7191.532,7181.7456,7292.3564,6857.695,7149.885,7037.6035,7318.6064,6789.059,7208.6265,7142.5815,7314.882,6785.711,7187.9673,7061.1997,7358.982,6880.1323,7149.5625,7098.6133,7385.6265,6984.5034
11/27/2024,7245.888184,7031.215,6672.2495,7233.538,6616.3755,7104.039,6980.7944,7268.123,6753.817,7077.242,6980.343,7248.498,6671.973,7014.6562,6600.5728,6997.65,6720.8193,6670.5596,6879.7925,7323.421,6802.7993,7021.209,7100.2656,6816.795,7024.9536,7095.815,7180.049,7253.0703,6836.3926,7007.313,6706.3794,7251.0195,6880.379,7109.7603,7226.0244,7129.911,6837.6367,7054.098,7158.473,7236.808,6939.435,7162.3037,7173.892,7230.408,6835.1924,7116.032,7045.1807,7253.502,6774.079,7160.107,7143.068,7249.3296,6771.2817,7162.147,7030.7764,7292.987,6869.364,7149.4863,7087.425,7319.7876,6966.829
11/28/2024,7200.157227,7030.826,6665.5767,7237.5894,6622.108,7105.3022,6986.2236,7275.651,6756.729,7064.2827,6978.3374,7255.3564,6674.4004,7011.0815,6611.5303,7014.733,6717.183,6679.1167,6879.6904,7323.6694,6797.7676,7038.554,7084.541,6826.589,7022.4795,7100.646,7186.2017,7254.646,6844.0415,7011.807,6709.8706,7257.267,6875.156,7115.255,7218.002,7138.0103,6831.3125,7043.488,7158.4956,7238.0034,6941.932,7175.236,7160.3843,7234.154,6828.8623,7127.097,7050.971,7253.6567,6768.8237,7167.409,7139.834,7250.488,6770.982,7159.4106,7020.3867,7295.0317,6872.041,7156.3076,7070.7954,7321.9546,6967.577
11/29/2024,7114.266113,7010.228,6666.9624,7195.0635,6612.01,7074.9165,6978.7324,7232.653,6750.787,7052.1636,6958.2495,7209.9414,6665.78,6992.8115,6611.117,7006.962,6712.7124,6671.653,6871.2295,7280.2217,6790.288,6988.38,7067.7046,6827.613,7003.882,7074.4517,7183.0176,7212.6265,6822.654,7006.1226,6709.4385,7214.27,6859.566,7075.143,7190.1816,7099.034,6820.88,7009.864,7148.771,7191.8003,6917.1904,7127.1616,7141.0703,7191.1606,6816.8965,7080.9614,7048.962,7209.1543,6774.366,7129.6074,7118.317,7207.087,6766.713,7114.5854,7001.1807,7248.4795,6873.708,7140.561,7046.434,7277.3984,6964.6143
11/30/2024,7114.266113,6967.551,6663.8804,7122.438,6590.2065,7026.296,6966.0454,7159.329,6723.835,7017.503,6922.61,7135.508,6636.6025,6956.145,6607.031,7011.6514,6691.992,6661.3584,6853.4673,7201.219,6767.4067,6931.588,7020.829,6815.0913,6962.92,7032.4033,7166.9077,7135.36,6782.9214,6987.5625,6702.278,7138.4443,6813.6396,7012.8135,7139.034,7032.5386,6788.5127,6945.526,7123.387,7110.7866,6862.315,7085.131,7097.646,7115.229,6777.9395,7033.8525,7031.9653,7126.8667,6769.0596,7061.259,7075.387,7126.259,6744.407,7058.063,6949.0806,7166.621,6865.361,7102.0674,6993.6934,7196.415,6947.4683
